trade id,product,side,created at,size,size unit,price,fee,total,price/fee/total unit
1416427,ETH-BTC,SELL,2017-09-02T13:55:21.298Z,0.01000000,ETH,0.07725,0,0.0007725,BTC
1416428,ETH-BTC,SELL,2017-09-02T13:55:21.298Z,0.01000000,ETH,0.07725,0,0.0007725,BTC
1416495,ETH-BTC,BUY,2017-09-02T14:16:08.842Z,0.01000000,ETH,0.07714,0,-0.0007714,BTC
1416715,ETH-BTC,SELL,2017-09-02T14:28:55.287Z,0.01000000,ETH,0.07648,0.0000022944,0.0007625056,BTC
1416991,ETH-BTC,SELL,2017-09-02T14:41:21.294Z,0.01000000,ETH,0.07603,0,0.0007603,BTC
1416995,ETH-BTC,SELL,2017-09-02T14:41:32.432Z,0.01000000,ETH,0.07600,0.00000228,0.00075772,BTC
1416997,ETH-BTC,SELL,2017-09-02T14:41:33.174Z,0.01000000,ETH,0.07600,0.00000228,0.00075772,BTC
1417002,ETH-BTC,SELL,2017-09-02T14:41:36.721Z,0.00000007,ETH,0.07600,0.00000000001596,0.00000000530404,BTC
1417050,ETH-BTC,SELL,2017-09-02T14:42:16.599Z,0.01000000,ETH,0.07584,0.0000022752,0.0007561248,BTC
1417051,ETH-BTC,SELL,2017-09-02T14:42:18.181Z,0.01000000,ETH,0.07584,0.0000022752,0.0007561248,BTC
1417053,ETH-BTC,SELL,2017-09-02T14:42:21.385Z,0.01000000,ETH,0.07584,0.0000022752,0.0007561248,BTC
1417073,ETH-BTC,SELL,2017-09-02T14:43:27.567Z,0.01000000,ETH,0.07574,0.0000022722,0.0007551278,BTC
1417074,ETH-BTC,SELL,2017-09-02T14:43:28.519Z,0.01000000,ETH,0.07573,0.0000022719,0.0007550281,BTC
1417202,ETH-BTC,SELL,2017-09-02T14:47:34.313Z,0.01000000,ETH,0.07580,0,0.000758,BTC
1417247,ETH-BTC,BUY,2017-09-02T14:49:30.832Z,0.01000000,ETH,0.07575,0,-0.0007575,BTC
1417248,ETH-BTC,BUY,2017-09-02T14:49:30.832Z,0.01000000,ETH,0.07569,0,-0.0007569,BTC
1417252,ETH-BTC,BUY,2017-09-02T14:50:26.299Z,0.01000000,ETH,0.07572,0,-0.0007572,BTC
1417267,ETH-BTC,BUY,2017-09-02T14:51:34.235Z,0.01000000,ETH,0.07569,0,-0.0007569,BTC
1417439,ETH-BTC,SELL,2017-09-02T15:03:37.208Z,0.01000000,ETH,0.07550,0.000002265,0.000752735,BTC
1417565,ETH-BTC,SELL,2017-09-02T15:19:20.718Z,0.00003665,ETH,0.07502,0,0.000002749483,BTC
1417566,ETH-BTC,SELL,2017-09-02T15:19:38.828Z,0.00996335,ETH,0.07502,0,0.000747450517,BTC
1417595,ETH-BTC,SELL,2017-09-02T15:22:55.984Z,0.01000000,ETH,0.07519,0,0.0007519,BTC
1417671,ETH-BTC,SELL,2017-09-02T15:34:19.676Z,0.01000000,ETH,0.07545,0,0.0007545,BTC
1417672,ETH-BTC,SELL,2017-09-02T15:34:19.676Z,0.01000000,ETH,0.07546,0,0.0007546,BTC
1417734,ETH-BTC,SELL,2017-09-02T15:44:18.775Z,0.00999993,ETH,0.07600,0,0.00075999468,BTC
1417737,ETH-BTC,SELL,2017-09-02T15:44:18.775Z,0.01000000,ETH,0.07605,0,0.0007605,BTC
1417801,ETH-BTC,BUY,2017-09-02T15:48:26.699Z,0.01000000,ETH,0.07640,0.000002292,-0.000766292,BTC
1417803,ETH-BTC,BUY,2017-09-02T15:49:15.150Z,0.01000000,ETH,0.07639,0,-0.0007639,BTC
1417858,ETH-BTC,SELL,2017-09-02T15:53:22.917Z,0.01000000,ETH,0.07673,0,0.0007673,BTC
1417892,ETH-BTC,BUY,2017-09-02T15:55:01.947Z,0.01000000,ETH,0.07672,0,-0.0007672,BTC
1417913,ETH-BTC,SELL,2017-09-02T15:59:53.723Z,0.01000000,ETH,0.07667,0,0.0007667,BTC
1417915,ETH-BTC,SELL,2017-09-02T15:59:59.609Z,0.01000000,ETH,0.07670,0,0.000767,BTC
1417916,ETH-BTC,SELL,2017-09-02T15:59:59.609Z,0.01000000,ETH,0.07671,0,0.0007671,BTC
1417917,ETH-BTC,SELL,2017-09-02T15:59:59.609Z,0.01000000,ETH,0.07673,0,0.0007673,BTC
1417940,ETH-BTC,SELL,2017-09-02T16:03:25.570Z,0.01000000,ETH,0.07642,0.0000022926,0.0007619074,BTC
1417941,ETH-BTC,SELL,2017-09-02T16:03:26.554Z,0.01000000,ETH,0.07642,0.0000022926,0.0007619074,BTC
1417942,ETH-BTC,SELL,2017-09-02T16:03:27.824Z,0.01000000,ETH,0.07642,0.0000022926,0.0007619074,BTC
1417943,ETH-BTC,SELL,2017-09-02T16:03:28.851Z,0.00210696,ETH,0.07642,0.0000004830416496,0.0001605308415504,BTC
1417944,ETH-BTC,SELL,2017-09-02T16:04:07.263Z,0.01000000,ETH,0.07636,0.0000022908,0.0007613092,BTC
1417945,ETH-BTC,SELL,2017-09-02T16:04:08.159Z,0.00255000,ETH,0.07636,0.000000584154,0.000194133846,BTC
1417949,ETH-BTC,BUY,2017-09-02T16:04:44.264Z,0.01000000,ETH,0.07618,0,-0.0007618,BTC
1418044,ETH-BTC,SELL,2017-09-02T16:27:48.946Z,0.01000000,ETH,0.07539,0.0000022617,0.0007516383,BTC
1418079,ETH-BTC,BUY,2017-09-02T16:32:28.434Z,0.01000000,ETH,0.07510,0,-0.000751,BTC
1418108,ETH-BTC,BUY,2017-09-02T16:37:30.205Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418109,ETH-BTC,BUY,2017-09-02T16:37:31.477Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418110,ETH-BTC,BUY,2017-09-02T16:37:32.585Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418111,ETH-BTC,BUY,2017-09-02T16:37:33.817Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418112,ETH-BTC,BUY,2017-09-02T16:37:34.878Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418113,ETH-BTC,BUY,2017-09-02T16:37:36.309Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418114,ETH-BTC,BUY,2017-09-02T16:37:37.129Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418115,ETH-BTC,BUY,2017-09-02T16:37:38.761Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418116,ETH-BTC,BUY,2017-09-02T16:37:39.547Z,0.01000000,ETH,0.07518,0.0000022554,-0.0007540554,BTC
1418281,ETH-BTC,SELL,2017-09-02T17:20:12.684Z,0.01000000,ETH,0.07530,0.000002259,0.000750741,BTC
1418284,ETH-BTC,SELL,2017-09-02T17:23:30.094Z,0.01000000,ETH,0.07530,0,0.000753,BTC
1418417,ETH-BTC,SELL,2017-09-02T18:04:41.564Z,0.01000000,ETH,0.07556,0,0.0007556,BTC
1418418,ETH-BTC,SELL,2017-09-02T18:04:41.564Z,0.01000000,ETH,0.07557,0,0.0007557,BTC
1418697,ETH-BTC,BUY,2017-09-02T19:25:39.289Z,0.01000000,ETH,0.07528,0.0000022584,-0.0007550584,BTC
1418698,ETH-BTC,BUY,2017-09-02T19:25:40.509Z,0.00163000,ETH,0.07528,0.0000003681192,-0.0001230745192,BTC
1418712,ETH-BTC,BUY,2017-09-02T19:34:12.097Z,0.01000000,ETH,0.07532,0,-0.0007532,BTC
1418714,ETH-BTC,BUY,2017-09-02T19:34:12.097Z,0.00881052,ETH,0.07529,0,-0.0006633440508,BTC
1418761,ETH-BTC,BUY,2017-09-02T19:55:46.915Z,0.00118948,ETH,0.07529,0,-0.0000895559492,BTC
1418762,ETH-BTC,BUY,2017-09-02T19:56:27.644Z,0.00837000,ETH,0.07528,0,-0.0006300936,BTC
1418763,ETH-BTC,BUY,2017-09-02T19:56:27.644Z,0.01000000,ETH,0.07525,0,-0.0007525,BTC
1418926,ETH-BTC,SELL,2017-09-02T20:27:45.364Z,0.01000000,ETH,0.07499,0.0000022497,0.0007476503,BTC
1419020,ETH-BTC,SELL,2017-09-02T20:35:25.356Z,0.01000000,ETH,0.07459,0.0000022377,0.0007436623,BTC
1419060,ETH-BTC,SELL,2017-09-02T20:42:30.863Z,0.01000000,ETH,0.07462,0,0.0007462,BTC
1419363,ETH-BTC,SELL,2017-09-02T21:15:43.341Z,0.01000000,ETH,0.07395,0,0.0007395,BTC
1419364,ETH-BTC,SELL,2017-09-02T21:15:43.341Z,0.01000000,ETH,0.07396,0,0.0007396,BTC
1419400,ETH-BTC,SELL,2017-09-02T21:19:10.569Z,0.01000000,ETH,0.07381,0,0.0007381,BTC
1419404,ETH-BTC,SELL,2017-09-02T21:19:28.162Z,0.00127325,ETH,0.07380,0,0.00009396585,BTC
1419677,ETH-BTC,SELL,2017-09-02T21:41:23.279Z,0.00697112,ETH,0.07380,0,0.000514468656,BTC
1419678,ETH-BTC,SELL,2017-09-02T21:41:24.339Z,0.00175563,ETH,0.07380,0,0.000129565494,BTC
1419680,ETH-BTC,SELL,2017-09-02T21:41:24.339Z,0.01000000,ETH,0.07381,0,0.0007381,BTC
1419701,ETH-BTC,SELL,2017-09-02T21:43:25.479Z,0.01000000,ETH,0.07392,0,0.0007392,BTC
1419713,ETH-BTC,SELL,2017-09-02T21:43:33.089Z,0.01000000,ETH,0.07401,0,0.0007401,BTC
1419810,ETH-BTC,SELL,2017-09-02T21:53:52.164Z,0.01500000,ETH,0.07426,0.0000033417,0.0011105583,BTC
1419811,ETH-BTC,SELL,2017-09-02T21:53:53.058Z,0.01000000,ETH,0.07426,0.0000022278,0.0007403722,BTC
1419840,ETH-BTC,SELL,2017-09-02T21:58:35.507Z,0.01500000,ETH,0.07407,0.00000333315,0.00110771685,BTC
1419841,ETH-BTC,SELL,2017-09-02T21:58:36.465Z,0.01000000,ETH,0.07407,0.0000022221,0.0007384779,BTC
1419868,ETH-BTC,BUY,2017-09-02T22:02:16.147Z,0.01000000,ETH,0.07379,0.0000022137,-0.0007401137,BTC
1419869,ETH-BTC,BUY,2017-09-02T22:02:18.120Z,0.01000000,ETH,0.07379,0.0000022137,-0.0007401137,BTC
1419870,ETH-BTC,BUY,2017-09-02T22:02:20.626Z,0.01000000,ETH,0.07379,0.0000022137,-0.0007401137,BTC
1419872,ETH-BTC,BUY,2017-09-02T22:02:22.827Z,0.01000000,ETH,0.07379,0.0000022137,-0.0007401137,BTC
1419891,ETH-BTC,BUY,2017-09-02T22:05:56.107Z,0.01500000,ETH,0.07377,0,-0.00110655,BTC
1419895,ETH-BTC,BUY,2017-09-02T22:06:07.977Z,0.01000000,ETH,0.07375,0,-0.0007375,BTC
1419914,ETH-BTC,BUY,2017-09-02T22:13:20.662Z,0.01070000,ETH,0.07414,0.000002379894,-0.000795677894,BTC
1419915,ETH-BTC,BUY,2017-09-02T22:13:22.860Z,0.01500000,ETH,0.07415,0.00000333675,-0.00111558675,BTC
1419916,ETH-BTC,BUY,2017-09-02T22:13:25.161Z,0.01500000,ETH,0.07415,0.00000333675,-0.00111558675,BTC
1419918,ETH-BTC,BUY,2017-09-02T22:13:27.307Z,0.01500000,ETH,0.07415,0.00000333675,-0.00111558675,BTC
1419919,ETH-BTC,BUY,2017-09-02T22:13:29.453Z,0.01500000,ETH,0.07415,0.00000333675,-0.00111558675,BTC
1419950,ETH-BTC,BUY,2017-09-02T22:18:40.219Z,0.01500000,ETH,0.07465,0.00000335925,-0.00112310925,BTC
1419989,ETH-BTC,BUY,2017-09-02T22:24:38.127Z,0.01500000,ETH,0.07463,0,-0.00111945,BTC
1420005,ETH-BTC,SELL,2017-09-02T22:28:58.056Z,0.01000000,ETH,0.07499,0,0.0007499,BTC
1420030,ETH-BTC,BUY,2017-09-02T22:31:32.924Z,0.01500000,ETH,0.07501,0.00000337545,-0.00112852545,BTC
1420031,ETH-BTC,BUY,2017-09-02T22:31:33.856Z,0.01500000,ETH,0.07501,0.00000337545,-0.00112852545,BTC
1420032,ETH-BTC,BUY,2017-09-02T22:31:50.229Z,0.01099000,ETH,0.07503,0.0000024737391,-0.0008270534391,BTC
1420033,ETH-BTC,BUY,2017-09-02T22:31:50.229Z,0.00401000,ETH,0.07503,0.0000009026109,-0.0003017729109,BTC
1420034,ETH-BTC,BUY,2017-09-02T22:31:51.134Z,0.01500000,ETH,0.07503,0.00000337635,-0.00112882635,BTC
1420035,ETH-BTC,BUY,2017-09-02T22:31:52.719Z,0.01451900,ETH,0.07503,0.00000326808171,-0.00109262865171,BTC
1420220,ETH-BTC,SELL,2017-09-02T22:46:37.179Z,0.01500000,ETH,0.07588,0,0.0011382,BTC
1420221,ETH-BTC,SELL,2017-09-02T22:46:37.179Z,0.01500000,ETH,0.07588,0,0.0011382,BTC
1420222,ETH-BTC,SELL,2017-09-02T22:46:37.179Z,0.01500000,ETH,0.07589,0,0.00113835,BTC
1420223,ETH-BTC,SELL,2017-09-02T22:46:37.179Z,0.01500000,ETH,0.07589,0,0.00113835,BTC
1420224,ETH-BTC,SELL,2017-09-02T22:46:44.566Z,0.01500000,ETH,0.07591,0,0.00113865,BTC
1420225,ETH-BTC,SELL,2017-09-02T22:46:44.566Z,0.01500000,ETH,0.07591,0,0.00113865,BTC
1420226,ETH-BTC,SELL,2017-09-02T22:46:44.566Z,0.01500000,ETH,0.07593,0,0.00113895,BTC
1420227,ETH-BTC,SELL,2017-09-02T22:46:44.566Z,0.01500000,ETH,0.07593,0,0.00113895,BTC
1420245,ETH-BTC,SELL,2017-09-02T22:48:42.855Z,0.01500000,ETH,0.07550,0.0000033975,0.0011291025,BTC
1420246,ETH-BTC,SELL,2017-09-02T22:48:43.171Z,0.01500000,ETH,0.07550,0.0000033975,0.0011291025,BTC
1420257,ETH-BTC,SELL,2017-09-02T22:52:49.652Z,0.01500000,ETH,0.07549,0,0.00113235,BTC
1420258,ETH-BTC,SELL,2017-09-02T22:52:49.652Z,0.01500000,ETH,0.07549,0,0.00113235,BTC
1420262,ETH-BTC,BUY,2017-09-02T22:55:47.668Z,0.01500000,ETH,0.07539,0,-0.00113085,BTC
1420263,ETH-BTC,BUY,2017-09-02T22:55:47.668Z,0.01500000,ETH,0.07539,0,-0.00113085,BTC
1420265,ETH-BTC,BUY,2017-09-02T22:55:47.668Z,0.01500000,ETH,0.07536,0,-0.0011304,BTC
1420266,ETH-BTC,BUY,2017-09-02T22:55:47.668Z,0.01500000,ETH,0.07536,0,-0.0011304,BTC
1420279,ETH-BTC,SELL,2017-09-02T23:02:23.536Z,0.01500000,ETH,0.07534,0.0000033903,0.0011267097,BTC
1420280,ETH-BTC,SELL,2017-09-02T23:02:23.774Z,0.00059994,ETH,0.07534,0.0000001355984388,0.0000450638811612,BTC
1420281,ETH-BTC,SELL,2017-09-02T23:02:51.332Z,0.01225000,ETH,0.07532,0.00000276801,0.00091990199,BTC
1420287,ETH-BTC,SELL,2017-09-02T23:04:27.123Z,0.01500000,ETH,0.07531,0,0.00112965,BTC
1420288,ETH-BTC,SELL,2017-09-02T23:04:27.123Z,0.01500000,ETH,0.07531,0,0.00112965,BTC
1420289,ETH-BTC,SELL,2017-09-02T23:04:27.123Z,0.00275000,ETH,0.07532,0,0.00020713,BTC
1420290,ETH-BTC,SELL,2017-09-02T23:04:27.123Z,0.01500000,ETH,0.07532,0,0.0011298,BTC
1420291,ETH-BTC,SELL,2017-09-02T23:04:27.123Z,0.01440006,ETH,0.07534,0,0.0010849005204,BTC
1420299,ETH-BTC,BUY,2017-09-02T23:07:43.477Z,0.01500000,ETH,0.07540,0.000003393,-0.001134393,BTC
1420300,ETH-BTC,BUY,2017-09-02T23:07:43.698Z,0.01500000,ETH,0.07540,0.000003393,-0.001134393,BTC
1420301,ETH-BTC,BUY,2017-09-02T23:07:46.297Z,0.01500000,ETH,0.07540,0.000003393,-0.001134393,BTC
1420305,ETH-BTC,SELL,2017-09-02T23:07:46.365Z,0.00264369,ETH,0.07549,0,0.0001995721581,BTC
1420306,ETH-BTC,SELL,2017-09-02T23:07:46.452Z,0.01235631,ETH,0.07549,0,0.0009327778419,BTC
1420307,ETH-BTC,SELL,2017-09-02T23:07:46.452Z,0.01500000,ETH,0.07549,0,0.00113235,BTC
1420308,ETH-BTC,SELL,2017-09-02T23:07:57.725Z,0.01500000,ETH,0.07555,0,0.00113325,BTC
1420309,ETH-BTC,SELL,2017-09-02T23:07:57.725Z,0.01500000,ETH,0.07555,0,0.00113325,BTC
1420310,ETH-BTC,SELL,2017-09-02T23:07:57.725Z,0.01500000,ETH,0.07556,0,0.0011334,BTC
1420311,ETH-BTC,SELL,2017-09-02T23:07:57.725Z,0.01500000,ETH,0.07556,0,0.0011334,BTC
1420312,ETH-BTC,SELL,2017-09-02T23:10:21.358Z,0.01100000,ETH,0.07571,0.00000249843,0.00083031157,BTC
1420313,ETH-BTC,SELL,2017-09-02T23:10:21.358Z,0.00400000,ETH,0.07571,0.00000090852,0.00030193148,BTC
1420314,ETH-BTC,SELL,2017-09-02T23:10:21.602Z,0.01500000,ETH,0.07571,0.00000340695,0.00113224305,BTC
1420315,ETH-BTC,SELL,2017-09-02T23:10:24.246Z,0.01500000,ETH,0.07571,0.00000340695,0.00113224305,BTC
1420316,ETH-BTC,SELL,2017-09-02T23:10:24.459Z,0.01500000,ETH,0.07571,0.00000340695,0.00113224305,BTC
1420344,ETH-BTC,BUY,2017-09-02T23:28:04.082Z,0.01500000,ETH,0.07540,0,-0.001131,BTC
1420703,ETH-BTC,SELL,2017-09-03T00:45:15.067Z,0.01000000,ETH,0.07648,0,0.0007648,BTC
1420704,ETH-BTC,SELL,2017-09-03T00:45:15.067Z,0.01000000,ETH,0.07648,0,0.0007648,BTC
1420705,ETH-BTC,SELL,2017-09-03T00:45:15.067Z,0.01000000,ETH,0.07648,0,0.0007648,BTC
1420830,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420831,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420832,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420833,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420834,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420835,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420836,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420837,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420838,ETH-BTC,SELL,2017-09-03T01:12:46.511Z,0.01500000,ETH,0.07652,0,0.0011478,BTC
1420846,ETH-BTC,SELL,2017-09-03T01:16:40.105Z,0.01000000,ETH,0.07654,0,0.0007654,BTC
1420847,ETH-BTC,SELL,2017-09-03T01:16:40.105Z,0.01000000,ETH,0.07654,0,0.0007654,BTC
1420848,ETH-BTC,SELL,2017-09-03T01:16:40.105Z,0.01000000,ETH,0.07654,0,0.0007654,BTC
1420849,ETH-BTC,SELL,2017-09-03T01:16:40.105Z,0.01000000,ETH,0.07654,0,0.0007654,BTC
1420850,ETH-BTC,SELL,2017-09-03T01:16:40.105Z,0.01000000,ETH,0.07654,0,0.0007654,BTC
1420851,ETH-BTC,SELL,2017-09-03T01:16:40.105Z,0.01000000,ETH,0.07654,0,0.0007654,BTC
1420898,ETH-BTC,SELL,2017-09-03T01:24:06.232Z,0.01500000,ETH,0.07674,0,0.0011511,BTC
1420899,ETH-BTC,SELL,2017-09-03T01:24:06.232Z,0.01500000,ETH,0.07674,0,0.0011511,BTC
1420900,ETH-BTC,SELL,2017-09-03T01:24:06.232Z,0.01500000,ETH,0.07674,0,0.0011511,BTC
1421153,ETH-BTC,SELL,2017-09-03T03:57:20.480Z,0.01000000,ETH,0.07658,0,0.0007658,BTC
1421154,ETH-BTC,SELL,2017-09-03T03:57:20.480Z,0.01000000,ETH,0.07658,0,0.0007658,BTC
1421155,ETH-BTC,SELL,2017-09-03T03:57:20.480Z,0.01000000,ETH,0.07658,0,0.0007658,BTC
1421368,ETH-BTC,BUY,2017-09-03T05:20:49.568Z,0.01000000,ETH,0.07701,0.0000023103,-0.0007724103,BTC
1421369,ETH-BTC,BUY,2017-09-03T05:20:50.021Z,0.01000000,ETH,0.07701,0.0000023103,-0.0007724103,BTC
1421370,ETH-BTC,BUY,2017-09-03T05:20:50.236Z,0.01000000,ETH,0.07701,0.0000023103,-0.0007724103,BTC
1421371,ETH-BTC,BUY,2017-09-03T05:20:53.543Z,0.01000000,ETH,0.07701,0.0000023103,-0.0007724103,BTC
1421372,ETH-BTC,BUY,2017-09-03T05:20:53.752Z,0.01000000,ETH,0.07701,0.0000023103,-0.0007724103,BTC
1421373,ETH-BTC,BUY,2017-09-03T05:20:53.976Z,0.01000000,ETH,0.07701,0.0000023103,-0.0007724103,BTC
1421951,ETH-BTC,BUY,2017-09-03T06:47:21.729Z,0.01000000,ETH,0.07747,0,-0.0007747,BTC
1421952,ETH-BTC,BUY,2017-09-03T06:47:21.729Z,0.01000000,ETH,0.07747,0,-0.0007747,BTC
1421953,ETH-BTC,BUY,2017-09-03T06:47:21.729Z,0.01000000,ETH,0.07747,0,-0.0007747,BTC
1422084,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422085,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422086,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422087,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422088,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422089,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422090,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422091,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422092,ETH-BTC,SELL,2017-09-03T07:10:54.958Z,0.01000000,ETH,0.07718,0,0.0007718,BTC
1422128,ETH-BTC,SELL,2017-09-03T07:15:09.924Z,0.01000000,ETH,0.07731,0,0.0007731,BTC
1422129,ETH-BTC,SELL,2017-09-03T07:15:09.924Z,0.01000000,ETH,0.07731,0,0.0007731,BTC
1422130,ETH-BTC,SELL,2017-09-03T07:15:09.924Z,0.01000000,ETH,0.07731,0,0.0007731,BTC
1422178,ETH-BTC,BUY,2017-09-03T07:43:42.595Z,0.01000000,ETH,0.07726,0,-0.0007726,BTC
1422179,ETH-BTC,BUY,2017-09-03T07:43:42.595Z,0.01000000,ETH,0.07726,0,-0.0007726,BTC
1422180,ETH-BTC,BUY,2017-09-03T07:43:42.595Z,0.01000000,ETH,0.07726,0,-0.0007726,BTC
1422198,ETH-BTC,BUY,2017-09-03T07:48:11.277Z,0.01000000,ETH,0.07697,0,-0.0007697,BTC
1422199,ETH-BTC,BUY,2017-09-03T07:48:11.277Z,0.01000000,ETH,0.07697,0,-0.0007697,BTC
1422200,ETH-BTC,BUY,2017-09-03T07:48:11.277Z,0.01000000,ETH,0.07697,0,-0.0007697,BTC
1422222,ETH-BTC,BUY,2017-09-03T08:19:48.454Z,0.01000000,ETH,0.07715,0.0000023145,-0.0007738145,BTC
1422223,ETH-BTC,BUY,2017-09-03T08:19:48.665Z,0.01000000,ETH,0.07715,0.0000023145,-0.0007738145,BTC
1422224,ETH-BTC,BUY,2017-09-03T08:19:48.885Z,0.01000000,ETH,0.07715,0.0000023145,-0.0007738145,BTC
1422254,ETH-BTC,SELL,2017-09-03T08:25:10.159Z,0.01000000,ETH,0.07730,0,0.000773,BTC
1422255,ETH-BTC,SELL,2017-09-03T08:25:10.159Z,0.01000000,ETH,0.07730,0,0.000773,BTC
1422256,ETH-BTC,SELL,2017-09-03T08:25:10.159Z,0.01000000,ETH,0.07730,0,0.000773,BTC
1422469,ETH-BTC,BUY,2017-09-03T09:07:19.458Z,0.01000000,ETH,0.07612,0,-0.0007612,BTC
1422470,ETH-BTC,BUY,2017-09-03T09:07:19.458Z,0.01000000,ETH,0.07612,0,-0.0007612,BTC
1422471,ETH-BTC,BUY,2017-09-03T09:07:19.458Z,0.01000000,ETH,0.07612,0,-0.0007612,BTC
1422515,ETH-BTC,BUY,2017-09-03T09:22:24.967Z,0.01000000,ETH,0.07629,0,-0.0007629,BTC
1422516,ETH-BTC,BUY,2017-09-03T09:22:24.967Z,0.01000000,ETH,0.07629,0,-0.0007629,BTC
1422517,ETH-BTC,BUY,2017-09-03T09:22:24.967Z,0.01000000,ETH,0.07629,0,-0.0007629,BTC
1422561,ETH-BTC,BUY,2017-09-03T09:32:39.874Z,0.00161753,ETH,0.07654,0.0000003714172386,-0.0001241771634386,BTC
1422562,ETH-BTC,BUY,2017-09-03T09:32:43.791Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422563,ETH-BTC,BUY,2017-09-03T09:32:44.005Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422564,ETH-BTC,BUY,2017-09-03T09:32:44.236Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422565,ETH-BTC,BUY,2017-09-03T09:32:47.536Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422566,ETH-BTC,BUY,2017-09-03T09:32:47.747Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422567,ETH-BTC,BUY,2017-09-03T09:32:47.956Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422568,ETH-BTC,BUY,2017-09-03T09:32:51.217Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422569,ETH-BTC,BUY,2017-09-03T09:32:51.403Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422570,ETH-BTC,BUY,2017-09-03T09:32:51.579Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422571,ETH-BTC,BUY,2017-09-03T09:32:55.123Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422572,ETH-BTC,BUY,2017-09-03T09:32:55.372Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422573,ETH-BTC,BUY,2017-09-03T09:32:55.592Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422574,ETH-BTC,BUY,2017-09-03T09:32:58.863Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422575,ETH-BTC,BUY,2017-09-03T09:32:59.331Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422576,ETH-BTC,BUY,2017-09-03T09:32:59.534Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422577,ETH-BTC,BUY,2017-09-03T09:33:02.854Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422578,ETH-BTC,BUY,2017-09-03T09:33:03.125Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422579,ETH-BTC,BUY,2017-09-03T09:33:03.319Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
